date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,Revenue,,
01-Jul-21,Bihar,2-Wheelers,189,70562,"₹ 5,99,77,70,000.00",,
01-Jul-21,Chandigarh,2-Wheelers,11,1286,"₹ 10,93,10,000.00",,
01-Jul-21,Chhattisgarh,2-Wheelers,253,30642,"₹ 2,60,45,70,000.00",,
01-Jul-21,DNH and DD,2-Wheelers,3,704,"₹ 5,98,40,000.00",,
01-Jul-21,Delhi,2-Wheelers,818,24955,"₹ 2,12,11,75,000.00",,
01-Jul-21,Goa,2-Wheelers,64,1694,"₹ 14,39,90,000.00",,
01-Jul-21,Gujarat,2-Wheelers,358,68641,"₹ 5,83,44,85,000.00",,
01-Jul-21,Haryana,2-Wheelers,134,24476,"₹ 2,08,04,60,000.00",,
01-Jul-21,Himachal Pradesh,2-Wheelers,18,6543,"₹ 55,61,55,000.00",,
01-Jul-21,Jammu and Kashmir,2-Wheelers,203,10104,"₹ 85,88,40,000.00",,
01-Jul-21,Jharkhand,2-Wheelers,108,29512,"₹ 2,50,85,20,000.00",,
01-Jul-21,Karnataka,2-Wheelers,3384,84001,"₹ 7,14,00,85,000.00",,
01-Jul-21,Kerala,2-Wheelers,456,41455,"₹ 3,52,36,75,000.00",,
01-Jul-21,Madhya Pradesh,2-Wheelers,469,99094,"₹ 8,42,29,90,000.00",,
01-Jul-21,Maharashtra,2-Wheelers,2101,146083,"₹ 12,41,70,55,000.00",,
01-Jul-21,Odisha,2-Wheelers,324,38080,"₹ 3,23,68,00,000.00",,
01-Jul-21,Puducherry,2-Wheelers,38,3592,"₹ 30,53,20,000.00",,
01-Jul-21,Punjab,2-Wheelers,318,27261,"₹ 2,31,71,85,000.00",,
01-Jul-21,Rajasthan,2-Wheelers,1378,67308,"₹ 5,72,11,80,000.00",,
01-Jul-21,Tamil Nadu,2-Wheelers,2801,122808,"₹ 10,43,86,80,000.00",,
01-Jul-21,Uttar Pradesh,2-Wheelers,303,215180,"₹ 18,29,03,00,000.00",,
01-Jul-21,Uttarakhand,2-Wheelers,76,12268,"₹ 1,04,27,80,000.00",,
01-Jul-21,West Bengal,2-Wheelers,36,76665,"₹ 6,51,65,25,000.00",,
01-Aug-21,Andhra Pradesh,2-Wheelers,666,58473,"₹ 4,97,02,05,000.00",,
01-Aug-21,Assam,2-Wheelers,26,25097,"₹ 2,13,32,45,000.00",,
01-Aug-21,Bihar,2-Wheelers,191,54618,"₹ 4,64,25,30,000.00",,
01-Aug-21,Chandigarh,2-Wheelers,19,1380,"₹ 11,73,00,000.00",,
01-Aug-21,Chhattisgarh,2-Wheelers,238,27491,"₹ 2,33,67,35,000.00",,
01-Aug-21,DNH and DD,2-Wheelers,2,584,"₹ 4,96,40,000.00",,
01-Aug-21,Delhi,2-Wheelers,995,26069,"₹ 2,21,58,65,000.00",,
01-Aug-21,Goa,2-Wheelers,22,2316,"₹ 19,68,60,000.00",,
01-Aug-21,Gujarat,2-Wheelers,584,54721,"₹ 4,65,12,85,000.00",,
01-Aug-21,Haryana,2-Wheelers,441,30342,"₹ 2,57,90,70,000.00",,
01-Aug-21,Himachal Pradesh,2-Wheelers,32,5430,"₹ 46,15,50,000.00",,
01-Aug-21,Jammu and Kashmir,2-Wheelers,122,9978,"₹ 84,81,30,000.00",,
01-Aug-21,Jharkhand,2-Wheelers,137,26589,"₹ 2,26,00,65,000.00",,
01-Aug-21,Karnataka,2-Wheelers,3319,79751,"₹ 6,77,88,35,000.00",,
01-Aug-21,Kerala,2-Wheelers,598,52507,"₹ 4,46,30,95,000.00",,
01-Aug-21,Madhya Pradesh,2-Wheelers,457,67859,"₹ 5,76,80,15,000.00",,
01-Aug-21,Maharashtra,2-Wheelers,2419,119076,"₹ 10,12,14,60,000.00",,
01-Aug-21,Odisha,2-Wheelers,485,33821,"₹ 2,87,47,85,000.00",,
01-Aug-21,Puducherry,2-Wheelers,34,3496,"₹ 29,71,60,000.00",,
01-Aug-21,Punjab,2-Wheelers,342,27376,"₹ 2,32,69,60,000.00",,
01-Aug-21,Rajasthan,2-Wheelers,1451,57021,"₹ 4,84,67,85,000.00",,
01-Aug-21,Tamil Nadu,2-Wheelers,2745,109440,"₹ 9,30,24,00,000.00",,
01-Aug-21,Uttar Pradesh,2-Wheelers,531,146734,"₹ 12,47,23,90,000.00",,
01-Aug-21,Uttarakhand,2-Wheelers,114,11192,"₹ 95,13,20,000.00",,
01-Aug-21,West Bengal,2-Wheelers,80,63613,"₹ 5,40,71,05,000.00",,
01-Sep-21,Andhra Pradesh,2-Wheelers,766,51764,"₹ 4,39,99,40,000.00",,
01-Sep-21,Assam,2-Wheelers,38,24438,"₹ 2,07,72,30,000.00",,
01-Sep-21,Bihar,2-Wheelers,475,48021,"₹ 4,08,17,85,000.00",,
01-Sep-21,Chandigarh,2-Wheelers,25,1162,"₹ 9,87,70,000.00",,
01-Sep-21,Chhattisgarh,2-Wheelers,244,24790,"₹ 2,10,71,50,000.00",,
01-Sep-21,Delhi,2-Wheelers,809,17347,"₹ 1,47,44,95,000.00",,
01-Sep-21,Goa,2-Wheelers,87,3081,"₹ 26,18,85,000.00",,
01-Sep-21,Gujarat,2-Wheelers,959,71820,"₹ 6,10,47,00,000.00",,
01-Sep-21,Haryana,2-Wheelers,691,32590,"₹ 2,77,01,50,000.00",,
01-Sep-21,Himachal Pradesh,2-Wheelers,33,4975,"₹ 42,28,75,000.00",,
01-Sep-21,Jammu and Kashmir,2-Wheelers,157,7354,"₹ 62,50,90,000.00",,
01-Sep-21,Jharkhand,2-Wheelers,149,24528,"₹ 2,08,48,80,000.00",,
01-Sep-21,Karnataka,2-Wheelers,3539,80292,"₹ 6,82,48,20,000.00",,
01-Sep-21,Kerala,2-Wheelers,789,48245,"₹ 4,10,08,25,000.00",,
01-Sep-21,Madhya Pradesh,2-Wheelers,590,65166,"₹ 5,53,91,10,000.00",,
01-Sep-21,Maharashtra,2-Wheelers,2166,92351,"₹ 7,84,98,35,000.00",,
01-Sep-21,Odisha,2-Wheelers,490,28355,"₹ 2,41,01,75,000.00",,
01-Sep-21,Puducherry,2-Wheelers,48,3211,"₹ 27,29,35,000.00",,
01-Sep-21,Punjab,2-Wheelers,487,24819,"₹ 2,10,96,15,000.00",,
01-Sep-21,Rajasthan,2-Wheelers,1625,48502,"₹ 4,12,26,70,000.00",,
01-Sep-21,Tamil Nadu,2-Wheelers,2880,108477,"₹ 9,22,05,45,000.00",,
01-Sep-21,Uttar Pradesh,2-Wheelers,730,132962,"₹ 11,30,17,70,000.00",,
01-Sep-21,Uttarakhand,2-Wheelers,169,9926,"₹ 84,37,10,000.00",,
01-Sep-21,West Bengal,2-Wheelers,84,65430,"₹ 5,56,15,50,000.00",,
01-Oct-21,Andhra Pradesh,2-Wheelers,993,88110,"₹ 7,48,93,50,000.00",,
01-Oct-21,Assam,2-Wheelers,28,32155,"₹ 2,73,31,75,000.00",,
01-Oct-21,Bihar,2-Wheelers,470,50679,"₹ 4,30,77,15,000.00",,
01-Oct-21,Chandigarh,2-Wheelers,18,1792,"₹ 15,23,20,000.00",,
01-Oct-21,Chhattisgarh,2-Wheelers,301,33464,"₹ 2,84,44,40,000.00",,
01-Oct-21,Delhi,2-Wheelers,995,26087,"₹ 2,21,73,95,000.00",,
01-Oct-21,Goa,2-Wheelers,163,3914,"₹ 33,26,90,000.00",,
01-Oct-21,Gujarat,2-Wheelers,1460,84700,"₹ 7,19,95,00,000.00",,
01-Oct-21,Haryana,2-Wheelers,505,26891,"₹ 2,28,57,35,000.00",,
01-Oct-21,Himachal Pradesh,2-Wheelers,29,4651,"₹ 39,53,35,000.00",,
01-Oct-21,Jammu and Kashmir,2-Wheelers,199,8601,"₹ 73,10,85,000.00",,
01-Oct-21,Jharkhand,2-Wheelers,253,28877,"₹ 2,45,45,45,000.00",,
01-Oct-21,Karnataka,2-Wheelers,3709,76401,"₹ 6,49,40,85,000.00",,
01-Oct-21,Kerala,2-Wheelers,833,42377,"₹ 3,60,20,45,000.00",,
01-Oct-21,Ladakh,2-Wheelers,6,18,"₹ 15,30,000.00",,
01-Oct-21,Madhya Pradesh,2-Wheelers,545,52075,"₹ 4,42,63,75,000.00",,
01-Oct-21,Maharashtra,2-Wheelers,3554,131332,"₹ 11,16,32,20,000.00",,
01-Oct-21,Manipur,2-Wheelers,6,2098,"₹ 17,83,30,000.00",,
01-Oct-21,Odisha,2-Wheelers,948,52708,"₹ 4,48,01,80,000.00",,
01-Oct-21,Puducherry,2-Wheelers,31,2839,"₹ 24,13,15,000.00",,
01-Oct-21,Punjab,2-Wheelers,416,29940,"₹ 2,54,49,00,000.00",,
01-Oct-21,Rajasthan,2-Wheelers,1602,65626,"₹ 5,57,82,10,000.00",,
01-Oct-21,Tamil Nadu,2-Wheelers,2530,85674,"₹ 7,28,22,90,000.00",,
01-Oct-21,Uttar Pradesh,2-Wheelers,1022,129924,"₹ 11,04,35,40,000.00",,
01-Oct-21,Uttarakhand,2-Wheelers,129,12826,"₹ 1,09,02,10,000.00",,
01-Oct-21,West Bengal,2-Wheelers,67,53475,"₹ 4,54,53,75,000.00",,
01-Nov-21,Andhra Pradesh,2-Wheelers,1114,64835,"₹ 5,51,09,75,000.00",,
01-Nov-21,Assam,2-Wheelers,120,29586,"₹ 2,51,48,10,000.00",,
01-Nov-21,Bihar,2-Wheelers,604,107209,"₹ 9,11,27,65,000.00",,
01-Nov-21,Chandigarh,2-Wheelers,79,2083,"₹ 17,70,55,000.00",,
01-Nov-21,Chhattisgarh,2-Wheelers,509,63099,"₹ 5,36,34,15,000.00",,
01-Nov-21,Delhi,2-Wheelers,1269,37710,"₹ 3,20,53,50,000.00",,
01-Nov-21,Goa,2-Wheelers,178,4104,"₹ 34,88,40,000.00",,
01-Nov-21,Gujarat,2-Wheelers,1569,110759,"₹ 9,41,45,15,000.00",,
01-Nov-21,Haryana,2-Wheelers,871,43957,"₹ 3,73,63,45,000.00",,
01-Nov-21,Himachal Pradesh,2-Wheelers,61,7398,"₹ 62,88,30,000.00",,
01-Nov-21,Jammu and Kashmir,2-Wheelers,64,8083,"₹ 68,70,55,000.00",,
01-Nov-21,Jharkhand,2-Wheelers,370,51355,"₹ 4,36,51,75,000.00",,
01-Nov-21,Karnataka,2-Wheelers,3430,74444,"₹ 6,32,77,40,000.00",,
01-Nov-21,Kerala,2-Wheelers,948,43718,"₹ 3,71,60,30,000.00",,
01-Nov-21,Madhya Pradesh,2-Wheelers,940,99568,"₹ 8,46,32,80,000.00",,
01-Nov-21,Maharashtra,2-Wheelers,3684,168326,"₹ 14,30,77,10,000.00",,
01-Nov-21,Manipur,2-Wheelers,3,2490,"₹ 21,16,50,000.00",,
01-Nov-21,Odisha,2-Wheelers,843,41128,"₹ 3,49,58,80,000.00",,
01-Nov-21,Puducherry,2-Wheelers,47,2889,"₹ 24,55,65,000.00",,
01-Nov-21,Punjab,2-Wheelers,803,46549,"₹ 3,95,66,65,000.00",,
01-Nov-21,Rajasthan,2-Wheelers,2265,141368,"₹ 12,01,62,80,000.00",,
01-Nov-21,Tamil Nadu,2-Wheelers,2844,111203,"₹ 9,45,22,55,000.00",,
01-Nov-21,Uttar Pradesh,2-Wheelers,1347,225370,"₹ 19,15,64,50,000.00",,
01-Nov-21,Uttarakhand,2-Wheelers,262,20977,"₹ 1,78,30,45,000.00",,
01-Nov-21,West Bengal,2-Wheelers,309,79819,"₹ 6,78,46,15,000.00",,
01-Dec-21,Andhra Pradesh,2-Wheelers,985,42446,"₹ 3,60,79,10,000.00",,
01-Dec-21,Assam,2-Wheelers,93,28392,"₹ 2,41,33,20,000.00",,
01-Dec-21,Bihar,2-Wheelers,467,63454,"₹ 5,39,35,90,000.00",,
01-Dec-21,Chandigarh,2-Wheelers,30,1252,"₹ 10,64,20,000.00",,
01-Dec-21,Chhattisgarh,2-Wheelers,500,24772,"₹ 2,10,56,20,000.00",,
01-Dec-21,DNH and DD,2-Wheelers,4,1100,"₹ 9,35,00,000.00",,
01-Dec-21,Delhi,2-Wheelers,1258,18687,"₹ 1,58,83,95,000.00",,
01-Dec-21,Goa,2-Wheelers,153,3468,"₹ 29,47,80,000.00",,
01-Dec-21,Gujarat,2-Wheelers,2111,92992,"₹ 7,90,43,20,000.00",,
01-Dec-21,Haryana,2-Wheelers,670,40694,"₹ 3,45,89,90,000.00",,
01-Dec-21,Himachal Pradesh,2-Wheelers,73,6044,"₹ 51,37,40,000.00",,
01-Dec-21,Jammu and Kashmir,2-Wheelers,110,4076,"₹ 34,64,60,000.00",,
01-Dec-21,Jharkhand,2-Wheelers,293,26077,"₹ 2,21,65,45,000.00",,
01-Dec-21,Karnataka,2-Wheelers,4381,83147,"₹ 7,06,74,95,000.00",,
01-Dec-21,Kerala,2-Wheelers,1107,43996,"₹ 3,73,96,60,000.00",,
01-Dec-21,Madhya Pradesh,2-Wheelers,901,110877,"₹ 9,42,45,45,000.00",,
01-Dec-21,Maharashtra,2-Wheelers,4775,134502,"₹ 11,43,26,70,000.00",,
01-Dec-21,Manipur,2-Wheelers,4,3649,"₹ 31,01,65,000.00",,
01-Dec-21,Odisha,2-Wheelers,939,26693,"₹ 2,26,89,05,000.00",,
01-Dec-21,Puducherry,2-Wheelers,81,2589,"₹ 22,00,65,000.00",,
01-Dec-21,Punjab,2-Wheelers,450,35287,"₹ 2,99,93,95,000.00",,
01-Dec-21,Rajasthan,2-Wheelers,2119,61061,"₹ 5,19,01,85,000.00",,
01-Dec-21,Tamil Nadu,2-Wheelers,3236,83485,"₹ 7,09,62,25,000.00",,
01-Dec-21,Uttar Pradesh,2-Wheelers,1371,268713,"₹ 22,84,06,05,000.00",,
01-Dec-21,Uttarakhand,2-Wheelers,229,12632,"₹ 1,07,37,20,000.00",,
01-Dec-21,West Bengal,2-Wheelers,285,73989,"₹ 6,28,90,65,000.00",,
01-Jan-22,Andhra Pradesh,2-Wheelers,1671,59712,"₹ 5,07,55,20,000.00",,
01-Jan-22,Assam,2-Wheelers,92,26097,"₹ 2,21,82,45,000.00",,
01-Jan-22,Bihar,2-Wheelers,409,51380,"₹ 4,36,73,00,000.00",,
01-Jan-22,Chandigarh,2-Wheelers,19,1291,"₹ 10,97,35,000.00",,
01-Jan-22,Chhattisgarh,2-Wheelers,595,31989,"₹ 2,71,90,65,000.00",,
01-Jan-22,DNH and DD,2-Wheelers,6,758,"₹ 6,44,30,000.00",,
01-Jan-22,Delhi,2-Wheelers,1762,24615,"₹ 2,09,22,75,000.00",,
01-Jan-22,Goa,2-Wheelers,194,3015,"₹ 25,62,75,000.00",,
01-Jan-22,Gujarat,2-Wheelers,2191,58107,"₹ 4,93,90,95,000.00",,
01-Jan-22,Haryana,2-Wheelers,597,28339,"₹ 2,40,88,15,000.00",,
01-Jan-22,Himachal Pradesh,2-Wheelers,22,3490,"₹ 29,66,50,000.00",,
01-Jan-22,Jammu and Kashmir,2-Wheelers,76,3561,"₹ 30,26,85,000.00",,
01-Jan-22,Jharkhand,2-Wheelers,240,24613,"₹ 2,09,21,05,000.00",,
01-Jan-22,Karnataka,2-Wheelers,4386,74134,"₹ 6,30,13,90,000.00",,
01-Jan-22,Kerala,2-Wheelers,1399,45699,"₹ 3,88,44,15,000.00",,
01-Jan-22,Ladakh,2-Wheelers,6,20,"₹ 17,00,000.00",,
01-Jan-22,Madhya Pradesh,2-Wheelers,862,75043,"₹ 6,37,86,55,000.00",,
01-Jan-22,Maharashtra,2-Wheelers,5138,136937,"₹ 11,63,96,45,000.00",,
01-Jan-22,Manipur,2-Wheelers,5,3660,"₹ 31,11,00,000.00",,
01-Jan-22,Odisha,2-Wheelers,1333,45749,"₹ 3,88,86,65,000.00",,
01-Jan-22,Puducherry,2-Wheelers,94,4044,"₹ 34,37,40,000.00",,
01-Jan-22,Punjab,2-Wheelers,552,28295,"₹ 2,40,50,75,000.00",,
01-Jan-22,Rajasthan,2-Wheelers,2359,50153,"₹ 4,26,30,05,000.00",,
01-Jan-22,Tamil Nadu,2-Wheelers,4233,124399,"₹ 10,57,39,15,000.00",,
01-Jan-22,Tripura,2-Wheelers,5,3043,"₹ 25,86,55,000.00",,
01-Jan-22,Uttar Pradesh,2-Wheelers,1322,168934,"₹ 14,35,93,90,000.00",,
01-Jan-22,Uttarakhand,2-Wheelers,184,10413,"₹ 88,51,05,000.00",,
01-Jan-22,West Bengal,2-Wheelers,370,61071,"₹ 5,19,10,35,000.00",,
01-Feb-22,Andhra Pradesh,2-Wheelers,2284,52013,"₹ 4,42,11,05,000.00",,
01-Feb-22,Assam,2-Wheelers,108,25414,"₹ 2,16,01,90,000.00",,
01-Feb-22,Bihar,2-Wheelers,495,59758,"₹ 5,07,94,30,000.00",,
01-Feb-22,Chandigarh,2-Wheelers,22,1184,"₹ 10,06,40,000.00",,
01-Feb-22,Chhattisgarh,2-Wheelers,635,28508,"₹ 2,42,31,80,000.00",,
01-Feb-22,DNH and DD,2-Wheelers,4,817,"₹ 6,94,45,000.00",,
01-Feb-22,Delhi,2-Wheelers,2384,25413,"₹ 2,16,01,05,000.00",,
01-Feb-22,Goa,2-Wheelers,267,3248,"₹ 27,60,80,000.00",,
01-Feb-22,Gujarat,2-Wheelers,2613,68658,"₹ 5,83,59,30,000.00",,
01-Feb-22,Haryana,2-Wheelers,677,25667,"₹ 2,18,16,95,000.00",,
01-Feb-22,Himachal Pradesh,2-Wheelers,57,4041,"₹ 34,34,85,000.00",,
01-Feb-22,Jammu and Kashmir,2-Wheelers,101,4836,"₹ 41,10,60,000.00",,
01-Feb-22,Jharkhand,2-Wheelers,338,27174,"₹ 2,30,97,90,000.00",,
01-Feb-22,Karnataka,2-Wheelers,5593,75612,"₹ 6,42,70,20,000.00",,
01-Feb-22,Kerala,2-Wheelers,1737,41273,"₹ 3,50,82,05,000.00",,
01-Feb-22,Madhya Pradesh,2-Wheelers,974,69322,"₹ 5,89,23,70,000.00",,
01-Feb-22,Maharashtra,2-Wheelers,6871,116043,"₹ 9,86,36,55,000.00",,
01-Feb-22,Manipur,2-Wheelers,3,4773,"₹ 40,57,05,000.00",,
01-Feb-22,Odisha,2-Wheelers,1266,41856,"₹ 3,55,77,60,000.00",,
01-Feb-22,Puducherry,2-Wheelers,117,3410,"₹ 28,98,50,000.00",,
01-Feb-22,Punjab,2-Wheelers,296,24506,"₹ 2,08,30,10,000.00",,
01-Feb-22,Rajasthan,2-Wheelers,2563,56168,"₹ 4,77,42,80,000.00",,
01-Feb-22,Tamil Nadu,2-Wheelers,4506,108851,"₹ 9,25,23,35,000.00",,
01-Feb-22,Tripura,2-Wheelers,3,2705,"₹ 22,99,25,000.00",,
01-Feb-22,Uttar Pradesh,2-Wheelers,1202,163699,"₹ 13,91,44,15,000.00",,
01-Feb-22,Uttarakhand,2-Wheelers,223,9283,"₹ 78,90,55,000.00",,
01-Feb-22,West Bengal,2-Wheelers,383,56937,"₹ 4,83,96,45,000.00",,
01-Mar-22,Andhra Pradesh,2-Wheelers,3169,51588,"₹ 4,38,49,80,000.00",,
01-Mar-22,Assam,2-Wheelers,179,29698,"₹ 2,52,43,30,000.00",,
01-Mar-22,Bihar,2-Wheelers,1328,85165,"₹ 7,23,90,25,000.00",,
01-Mar-22,Chandigarh,2-Wheelers,55,1883,"₹ 16,00,55,000.00",,
01-Mar-22,Chhattisgarh,2-Wheelers,959,31244,"₹ 2,65,57,40,000.00",,
01-Mar-22,DNH and DD,2-Wheelers,5,757,"₹ 6,43,45,000.00",,
01-Mar-22,Delhi,2-Wheelers,3491,28871,"₹ 2,45,40,35,000.00",,
01-Mar-22,Goa,2-Wheelers,235,4381,"₹ 37,23,85,000.00",,
01-Mar-22,Gujarat,2-Wheelers,4507,79333,"₹ 6,74,33,05,000.00",,
01-Mar-22,Haryana,2-Wheelers,1025,30295,"₹ 2,57,50,75,000.00",,
01-Mar-22,Himachal Pradesh,2-Wheelers,61,3565,"₹ 30,30,25,000.00",,
01-Mar-22,Jammu and Kashmir,2-Wheelers,227,5680,"₹ 48,28,00,000.00",,
01-Mar-22,Jharkhand,2-Wheelers,607,38435,"₹ 3,26,69,75,000.00",,
01-Mar-22,Karnataka,2-Wheelers,7288,91537,"₹ 7,78,06,45,000.00",,
01-Mar-22,Kerala,2-Wheelers,2880,50610,"₹ 4,30,18,50,000.00",,
01-Mar-22,Madhya Pradesh,2-Wheelers,1580,76256,"₹ 6,48,17,60,000.00",,
01-Mar-22,Maharashtra,2-Wheelers,9687,130070,"₹ 11,05,59,50,000.00",,
01-Mar-22,Manipur,2-Wheelers,2,3508,"₹ 29,81,80,000.00",,
01-Mar-22,Odisha,2-Wheelers,2363,47801,"₹ 4,06,30,85,000.00",,
01-Mar-22,Puducherry,2-Wheelers,181,3913,"₹ 33,26,05,000.00",,
01-Mar-22,Punjab,2-Wheelers,716,31497,"₹ 2,67,72,45,000.00",,
01-Mar-22,Rajasthan,2-Wheelers,3080,60106,"₹ 5,10,90,10,000.00",,
01-Mar-22,Tamil Nadu,2-Wheelers,7708,124272,"₹ 10,56,31,20,000.00",,
01-Mar-22,Tripura,2-Wheelers,18,3504,"₹ 29,78,40,000.00",,
01-Mar-22,Uttar Pradesh,2-Wheelers,1986,180927,"₹ 15,37,87,95,000.00",,
01-Mar-22,Uttarakhand,2-Wheelers,435,11692,"₹ 99,38,20,000.00",,
01-Mar-22,West Bengal,2-Wheelers,626,73783,"₹ 6,27,15,55,000.00",,
01-Apr-22,Andhra Pradesh,2-Wheelers,2745,56529,"₹ 4,80,49,65,000.00",,
01-Apr-22,Assam,2-Wheelers,168,26813,"₹ 2,27,91,05,000.00",,
01-Apr-22,Bihar,2-Wheelers,475,82418,"₹ 7,00,55,30,000.00",,
01-Apr-22,Chandigarh,2-Wheelers,63,1881,"₹ 15,98,85,000.00",,
01-Apr-22,Chhattisgarh,2-Wheelers,1397,30843,"₹ 2,62,16,55,000.00",,
01-Apr-22,DNH and DD,2-Wheelers,4,804,"₹ 6,83,40,000.00",,
01-Apr-22,Delhi,2-Wheelers,2832,32226,"₹ 2,73,92,10,000.00",,
01-Apr-22,Goa,2-Wheelers,377,3817,"₹ 32,44,45,000.00",,
01-Apr-22,Gujarat,2-Wheelers,6695,88648,"₹ 7,53,50,80,000.00",,
01-Apr-22,Haryana,2-Wheelers,1215,30558,"₹ 2,59,74,30,000.00",,
01-Apr-22,Himachal Pradesh,2-Wheelers,97,4637,"₹ 39,41,45,000.00",,
01-Apr-22,Jammu and Kashmir,2-Wheelers,125,8306,"₹ 70,60,10,000.00",,
01-Apr-22,Jharkhand,2-Wheelers,450,35590,"₹ 3,02,51,50,000.00",,
01-Apr-22,Karnataka,2-Wheelers,8814,100400,"₹ 8,53,40,00,000.00",,
01-Apr-22,Kerala,2-Wheelers,2908,41859,"₹ 3,55,80,15,000.00",,
01-Apr-22,Madhya Pradesh,2-Wheelers,1337,75144,"₹ 6,38,72,40,000.00",,
01-Apr-22,Maharashtra,2-Wheelers,7375,135969,"₹ 11,55,73,65,000.00",,
01-Apr-22,Meghalaya,2-Wheelers,5,1472,"₹ 12,51,20,000.00",,
01-Apr-22,Nagaland,2-Wheelers,2,444,"₹ 3,77,40,000.00",,
01-Apr-22,Odisha,2-Wheelers,2261,44330,"₹ 3,76,80,50,000.00",,
01-Apr-22,Puducherry,2-Wheelers,82,3044,"₹ 25,87,40,000.00",,
01-Apr-22,Punjab,2-Wheelers,817,29934,"₹ 2,54,43,90,000.00",,
01-Apr-22,Rajasthan,2-Wheelers,3771,70039,"₹ 5,95,33,15,000.00",,
01-Apr-22,Tamil Nadu,2-Wheelers,5425,106643,"₹ 9,06,46,55,000.00",,
01-Apr-22,Tripura,2-Wheelers,20,2797,"₹ 23,77,45,000.00",,
01-Apr-22,Uttar Pradesh,2-Wheelers,2397,225079,"₹ 19,13,17,15,000.00",,
01-Apr-22,Uttarakhand,2-Wheelers,602,12989,"₹ 1,10,40,65,000.00",,
01-Apr-22,West Bengal,2-Wheelers,815,68909,"₹ 5,85,72,65,000.00",,
01-May-22,Andhra Pradesh,2-Wheelers,1615,48041,"₹ 4,08,34,85,000.00",,
01-May-22,Assam,2-Wheelers,112,28739,"₹ 2,44,28,15,000.00",,
01-May-22,Bihar,2-Wheelers,458,113034,"₹ 9,60,78,90,000.00",,
01-May-22,Chandigarh,2-Wheelers,44,1797,"₹ 15,27,45,000.00",,
01-May-22,Chhattisgarh,2-Wheelers,834,28821,"₹ 2,44,97,85,000.00",,
01-May-22,DNH and DD,2-Wheelers,6,790,"₹ 6,71,50,000.00",,
01-May-22,Delhi,2-Wheelers,1760,28897,"₹ 2,45,62,45,000.00",,
01-May-22,Goa,2-Wheelers,453,3338,"₹ 28,37,30,000.00",,
01-May-22,Gujarat,2-Wheelers,4408,68621,"₹ 5,83,27,85,000.00",,
01-May-22,Haryana,2-Wheelers,1178,32009,"₹ 2,72,07,65,000.00",,
01-May-22,Himachal Pradesh,2-Wheelers,73,5131,"₹ 43,61,35,000.00",,
01-May-22,Jammu and Kashmir,2-Wheelers,124,9505,"₹ 80,79,25,000.00",,
01-May-22,Jharkhand,2-Wheelers,431,39317,"₹ 3,34,19,45,000.00",,
01-May-22,Karnataka,2-Wheelers,5947,84301,"₹ 7,16,55,85,000.00",,
01-May-22,Kerala,2-Wheelers,2373,40514,"₹ 3,44,36,90,000.00",,
01-May-22,Madhya Pradesh,2-Wheelers,1310,94602,"₹ 8,04,11,70,000.00",,
01-May-22,Maharashtra,2-Wheelers,8914,123203,"₹ 10,47,22,55,000.00",,
01-May-22,Manipur,2-Wheelers,2,2443,"₹ 20,76,55,000.00",,
01-May-22,Odisha,2-Wheelers,1714,38324,"₹ 3,25,75,40,000.00",,
01-May-22,Puducherry,2-Wheelers,65,3122,"₹ 26,53,70,000.00",,
01-May-22,Punjab,2-Wheelers,493,30377,"₹ 2,58,20,45,000.00",,
01-May-22,Rajasthan,2-Wheelers,3701,73803,"₹ 6,27,32,55,000.00",,
01-May-22,Tamil Nadu,2-Wheelers,3628,102565,"₹ 8,71,80,25,000.00",,
01-May-22,Tripura,2-Wheelers,14,2768,"₹ 23,52,80,000.00",,
01-May-22,Uttar Pradesh,2-Wheelers,1695,273962,"₹ 23,28,67,70,000.00",,
01-May-22,Uttarakhand,2-Wheelers,377,12930,"₹ 1,09,90,50,000.00",,
01-May-22,West Bengal,2-Wheelers,683,68721,"₹ 5,84,12,85,000.00",,
01-Jun-22,Andhra Pradesh,2-Wheelers,1733,37538,"₹ 3,19,07,30,000.00",,
01-Jun-22,Assam,2-Wheelers,101,21695,"₹ 1,84,40,75,000.00",,
01-Jun-22,Bihar,2-Wheelers,716,79768,"₹ 6,78,02,80,000.00",,
01-Jun-22,Chandigarh,2-Wheelers,63,1808,"₹ 15,36,80,000.00",,
01-Jun-22,Chhattisgarh,2-Wheelers,1038,28027,"₹ 2,38,22,95,000.00",,
01-Jun-22,Delhi,2-Wheelers,2755,27696,"₹ 2,35,41,60,000.00",,
01-Jun-22,Goa,2-Wheelers,365,3042,"₹ 25,85,70,000.00",,
01-Jun-22,Gujarat,2-Wheelers,5322,83549,"₹ 7,10,16,65,000.00",,
01-Jun-22,Haryana,2-Wheelers,966,30435,"₹ 2,58,69,75,000.00",,
01-Jun-22,Himachal Pradesh,2-Wheelers,104,5610,"₹ 47,68,50,000.00",,
01-Jun-22,Jammu and Kashmir,2-Wheelers,159,8064,"₹ 68,54,40,000.00",,
01-Jun-22,Jharkhand,2-Wheelers,461,32650,"₹ 2,77,52,50,000.00",,
01-Jun-22,Karnataka,2-Wheelers,6800,91707,"₹ 7,79,50,95,000.00",,
01-Jun-22,Kerala,2-Wheelers,2568,44015,"₹ 3,74,12,75,000.00",,
01-Jun-22,Ladakh,2-Wheelers,14,590,"₹ 5,01,50,000.00",,
